ASX20,2004-12-30,2155.100,2161.500,2164.200,2155.100
ASX50,2004-12-30,3969.900,3981.700,3983.000,3969.900
ASX100,2004-12-30,3289.600,3299.300,3299.400,3289.400
ASX200,2004-12-30,4042.100,4054.900,4055.000,4042.000
ASX300,2004-12-30,4047.100,4060.000,4060.100,4047.000
ALL ORD,2004-12-30,4044.000,4057.000,4057.100,4043.900
