ASX20,2023-03-03,4091.600,4113.400,4120.400,4091.600
ASX50,2023-03-03,7110.300,7145.100,7154.300,7110.300
ASX100,2023-03-03,6091.000,6116.200,6123.900,6091.000
ASX200,2023-03-03,7255.400,7283.600,7292.500,7255.400
ASX300,2023-03-03,7215.400,7242.200,7251.200,7215.400
ALL ORD,2023-03-03,7460.000,7484.000,7493.300,7460.000
