ASX20,2020-07-29,3298.200,3302.800,3326.300,3294.700
ASX50,2020-07-29,5859.800,5859.300,5900.500,5854.400
ASX100,2020-07-29,4971.300,4964.100,5000.600,4960.200
ASX200,2020-07-29,6020.500,6006.400,6051.100,6000.700
ASX300,2020-07-29,5986.300,5970.900,6015.500,5965.000
ALL ORD,2020-07-29,6146.800,6128.000,6174.200,6122.000
