ASX20,2010-03-30,3002.000,3014.300,3019.400,3002.000
ASX50,2010-03-30,4936.900,4956.000,4964.000,4936.900
ASX100,2010-03-30,4016.000,4031.500,4037.400,4016.000
ASX200,2010-03-30,4897.300,4916.800,4924.200,4897.300
ASX300,2010-03-30,4888.600,4908.000,4915.000,4888.600
ALL ORD,2010-03-30,4907.200,4926.800,4932.500,4907.200
