ASX20,2019-04-16,3483.800,3495.400,3500.300,3474.300
ASX50,2019-04-16,6161.900,6185.500,6192.400,6148.000
ASX100,2019-04-16,5149.300,5170.100,5175.400,5139.300
ASX200,2019-04-16,6251.400,6277.400,6282.800,6237.600
ASX300,2019-04-16,6203.600,6229.700,6234.300,6190.700
ALL ORD,2019-04-16,6347.900,6372.300,6376.400,6334.900
