a1m,1996-01-10,10.080,10.080,10.080,10.080,208.000
aar,1996-01-10,1.350,1.350,1.350,1.350,34250.000
aba,1996-01-10,2.407,2.397,2.407,2.397,25332.000
abc,1996-01-10,1.117,1.139,1.139,1.112,47500.000
adx,1996-01-10,0.314,0.314,0.323,0.314,77921.000
ady,1996-01-10,0.407,0.407,0.427,0.407,12543.000
afi,1996-01-10,1.750,1.720,1.750,1.711,129431.000
aft,1996-01-10,0.096,0.093,0.096,0.093,165769.000
ags,1996-01-10,5.728,5.728,5.728,5.479,11705.000
ajc,1996-01-10,1.277,1.368,1.368,1.277,18412.000
ajj,1996-01-10,0.860,0.860,0.860,0.860,2000.000
ald,1996-01-10,5.650,5.400,5.650,5.400,16300.000
alk,1996-01-10,0.219,0.209,0.219,0.209,279493.000
amc,1996-01-10,6.515,6.445,6.531,6.445,2824880.000
ann,1996-01-10,15.650,15.750,15.750,15.500,128540.000
ans,1996-01-10,0.057,0.057,0.057,0.057,46665.000
anz,1996-01-10,6.095,6.115,6.134,6.086,2996860.000
apg,1996-01-10,0.059,0.059,0.059,0.058,530657.000
apz,1996-01-10,22.713,22.713,22.713,22.713,14.000
ara,1996-01-10,0.159,0.159,0.169,0.159,14507.000
are,1996-01-10,16.634,16.634,16.634,16.634,20446.000
arg,1996-01-10,2.134,2.134,2.134,2.126,68731.000
atp,1996-01-10,0.707,0.707,0.707,0.707,16291.000
aui,1996-01-10,1.776,1.776,1.776,1.776,26024.000
ave,1996-01-10,0.646,0.661,0.661,0.646,30173.000
avg,1996-01-10,0.865,0.846,0.865,0.846,7611.000
avh,1996-01-10,1.100,1.100,1.100,1.100,2673.000
avj,1996-01-10,0.404,0.404,0.404,0.404,10144.000
awc,1996-01-10,3.990,3.928,4.014,3.919,13776130.000
bbl,1996-01-10,0.420,0.420,0.420,0.420,147500.000
bd1,1996-01-10,1.947,1.947,1.947,1.947,18079.000
bel,1996-01-10,0.640,0.650,0.650,0.640,78900.000
ben,1996-01-10,3.715,3.849,3.849,3.715,46159.000
bhp,1996-01-10,7.618,7.568,7.663,7.564,7646396.000
bkl,1996-01-10,3.030,3.030,3.030,3.030,2000.000
blu,1996-01-10,0.866,0.866,0.866,0.866,5541.000
bnl,1996-01-10,18.137,17.964,18.137,17.964,5504.000
boc,1996-01-10,0.640,0.650,0.650,0.640,32900.000
boq,1996-01-10,4.444,4.370,4.462,4.370,42452.000
bot,1996-01-10,2717.280,2717.280,2737.260,2717.280,13.000
bpt,1996-01-10,0.286,0.286,0.290,0.286,25126.000
bug,1996-01-10,2.348,2.348,2.348,2.348,1810.000
byi,1996-01-10,2.162,2.193,2.193,2.162,57571.000
caa,1996-01-10,20.365,19.738,20.365,19.738,81088.000
cba,1996-01-10,11.014,11.031,11.061,10.961,1060776.000
cce,1996-01-10,0.054,0.054,0.054,0.054,10130.000
ccl,1996-01-10,7.046,6.999,7.058,6.999,550497.000
cim,1996-01-10,3.679,3.679,3.679,3.679,29436.000
cin,1996-01-10,4.775,4.775,4.775,4.775,2000.000
cio,1996-01-10,241.891,241.891,241.891,241.891,3.000
cla,1996-01-10,4000.000,4000.000,4000.000,4000.000,1.000
clx,1996-01-10,0.200,0.200,0.200,0.200,7856.000
coh,1996-01-10,2.840,2.840,2.850,2.840,28100.000
coo,1996-01-10,1.000,1.100,1.100,1.000,4150.000
cpu,1996-01-10,0.018,0.018,0.018,0.018,1293063.000
crl,1996-01-10,0.120,0.120,0.120,0.120,86000.000
csd,1996-01-10,1.276,1.319,1.319,1.276,35965.000
csl,1996-01-10,1.353,1.360,1.360,1.336,328485.000
csr,1996-01-10,3.136,3.141,3.169,3.127,1031843.000
ctm,1996-01-10,21.702,21.702,22.736,21.702,4841.000
cto,1996-01-10,0.701,0.672,0.769,0.672,136879.000
cue,1996-01-10,0.138,0.138,0.138,0.133,122806.000
cvc,1996-01-10,0.190,0.190,0.190,0.190,23800.000
cvn,1996-01-10,0.495,0.495,0.511,0.495,36396.000
cwp,1996-01-10,0.750,0.750,0.750,0.750,20000.000
cyg,1996-01-10,4.246,4.246,4.246,4.246,13983.000
cym,1996-01-10,886753.367,886753.367,886753.367,886753.367,0.000
cyq,1996-01-10,3.212,3.212,3.212,3.212,287.000
djw,1996-01-10,2.565,2.565,2.565,2.565,48951.000
dlc,1996-01-10,0.038,0.038,0.038,0.038,1353960.000
dui,1996-01-10,0.891,0.891,0.891,0.891,17951.000
dvn,1996-01-10,0.753,0.753,0.753,0.753,3121.000
dyl,1996-01-10,2.900,2.826,2.900,2.826,1795.000
