88e,2007-01-02,0.433,0.424,0.433,0.424,73367.000
a1m,2007-01-02,14.400,14.000,14.400,13.800,7000.000
a2b,2007-01-02,9.400,9.330,9.510,9.310,79852.000
aac,2007-01-02,1.739,1.796,1.796,1.716,217896.000
aap,2007-01-02,0.286,0.286,0.286,0.286,2619.000
aar,2007-01-02,0.730,0.770,0.780,0.730,738138.000
aba,2007-01-02,12.932,13.430,13.430,12.932,8444.000
abc,2007-01-02,2.780,2.691,2.820,2.682,899612.000
abl,2007-01-02,0.620,0.620,0.620,0.620,1694.000
abp,2007-01-02,8.597,8.620,8.711,8.436,51064.000
abv,2007-01-02,0.434,0.434,0.434,0.434,969.000
acb,2007-01-02,0.711,0.711,0.715,0.703,239159.000
acr,2007-01-02,0.780,0.780,0.790,0.770,73780.000
acu,2007-01-02,0.790,0.795,0.795,0.790,11500.000
adn,2007-01-02,0.321,0.321,0.332,0.321,126183.000
ads,2007-01-02,0.273,0.268,0.278,0.268,153878.000
adv,2007-01-02,1.640,1.680,1.700,1.640,27467.000
adx,2007-01-02,0.079,0.084,0.084,0.079,564079.000
ady,2007-01-02,0.446,0.446,0.451,0.441,563714.000
aee,2007-01-02,0.466,0.661,0.753,0.466,2104033.000
aei,2007-01-02,0.660,0.680,0.680,0.660,20896.000
afi,2007-01-02,5.150,5.180,5.180,5.150,94512.000
afl,2007-01-02,200.069,192.299,200.069,167.048,1259.000
aft,2007-01-02,0.006,0.006,0.006,0.006,760815.000
agd,2007-01-02,0.374,0.374,0.374,0.374,1069.000
agg,2007-01-02,11.437,11.505,11.660,11.437,1285.000
agi,2007-01-02,0.674,0.634,0.674,0.625,277385.000
agl,2007-01-02,15.078,15.022,15.180,15.003,205779.000
ags,2007-01-02,6.681,6.935,7.062,6.644,205367.000
agy,2007-01-02,0.027,0.027,0.027,0.027,4697.000
ahn,2007-01-02,0.269,0.269,0.269,0.269,14711.000
aia,2007-01-02,1.879,1.918,1.918,1.879,1732.000
aiq,2007-01-02,3.420,3.428,3.452,3.420,319217.000
aiv,2007-01-02,0.487,0.487,0.487,0.487,4711.000
aiy,2007-01-02,0.028,0.028,0.028,0.028,9212.000
aiz,2007-01-02,1.670,1.680,1.680,1.670,22429.000
ajl,2007-01-02,0.773,0.773,0.773,0.773,391.000
