ASX20,2025-03-28,4454.600,4469.600,4479.000,4436.100
ASX50,2025-03-28,7805.400,7822.500,7840.700,7774.700
ASX100,2025-03-28,6693.400,6704.200,6720.000,6667.700
ASX200,2025-03-28,7969.000,7982.000,8001.000,7941.500
ASX300,2025-03-28,7905.800,7919.700,7937.900,7878.900
ALL ORD,2025-03-28,8185.500,8195.500,8216.500,8156.800
