ASX20,2007-11-02,3758.700,3685.700,3758.700,3668.200
ASX50,2007-11-02,6636.500,6512.600,6636.500,6486.500
ASX100,2007-11-02,5513.300,5407.300,5513.300,5388.400
ASX200,2007-11-02,6828.700,6696.600,6828.700,6674.700
ASX300,2007-11-02,6845.400,6714.100,6845.400,6693.100
ALL ORD,2007-11-02,6853.600,6726.700,6853.600,6705.400
