csl, 2016-05-17, 113.4, 113, 113.5, 112.53, 645810
cba, 2016-05-17, 78.01, 78.7, 78.75, 78.01, 2116261
bhp, 2016-05-17, 18.87, 19.21, 19.26, 18.87, 10068571
wbc, 2016-05-17, 30.14, 30.2, 30.3, 29.97, 4744180
nab, 2016-05-17, 27.99, 28.13, 28.2, 27.95, 12636146
wow, 2016-05-17, 22.69, 22.73, 22.84, 22.61, 2576257
anz, 2016-05-17, 24.51, 24.51, 24.65, 24.43, 5282933
wes, 2016-05-17, 30.729186, 30.922047, 30.986334, 30.686328, 2117277
tcl, 2016-05-17, 12.11126908, 12.1406416, 12.19938664, 12.06231488, 4055516
tls, 2016-05-17, 5.74, 5.78, 5.78, 5.72, 21002595
fmg, 2016-05-17, 2.96, 3.14, 3.17, 2.94, 30175112
mqg, 2016-05-17, 69.85, 71.02, 71.26, 69.33, 4945197
rio, 2016-05-17, 46, 45.87, 46.15, 45.56, 2401818
gmg, 2016-05-17, 7.25, 7.27, 7.3, 7.23, 3668713
ncm, 2016-05-17, 21.33, 21.26, 21.48, 20.91, 3268128
wpl, 2016-05-17, 26.828857, 27.244195, 27.283751, 26.660744, 2160917
bxb, 2016-05-17, 13.14, 13.05, 13.14, 12.95, 2051486
fph, 2016-05-17, 9.05, 9.27, 9.27, 9.03, 360276
all, 2016-05-17, 12.76, 12.6, 12.76, 12.42, 4671968
asx, 2016-05-17, 44.45, 44.03, 44.49, 43.98, 436689
rhc, 2016-05-17, 71.85, 71.27, 71.85, 70.62, 485292
amc, 2016-05-17, 16.3, 16.21, 16.395, 16.05, 3136790
apa, 2016-05-17, 9.105268, 9.045496, 9.105268, 8.995686, 1418241
a2m, 2016-05-17, 1.67, 1.645, 1.68, 1.64, 2703160
shl, 2016-05-17, 21.65, 21.79, 21.96, 21.57, 1996078
iag, 2016-05-17, 5.847107, 5.837146, 5.857068, 5.787341, 6232973
syd, 2016-05-17, 7.25, 7.31, 7.31, 7.21, 4777512
coh, 2016-05-17, 116.89, 119.3, 119.6, 116.23, 348112
rea, 2016-05-17, 55.52, 55.74, 55.97, 54.89, 183049
xro, 2016-05-17, 16.46, 16.63, 16.75, 16.46, 265813
qbe, 2016-05-17, 11.97, 11.92, 11.995, 11.85, 5049132
sun, 2016-05-17, 13.306308, 13.28571, 13.306308, 13.234215, 2139379
scg, 2016-05-17, 4.66, 4.7, 4.71, 4.66, 15056348
