csl, 2011-10-12, 30.39, 30.32, 30.62, 30.1, 1814275
cba, 2011-10-12, 46.7462, 47.203716, 47.39269, 46.69647, 5077493
bhp, 2011-10-12, 33.46764, 33.59448, 33.59448, 33.05088, 13234947
wbc, 2011-10-12, 21.5326666, 21.36475131, 21.59193082, 21.2363455, 10917634
nab, 2011-10-12, 23.779908, 23.85878, 24.095396, 23.602446, 5329360
wow, 2011-10-12, 24.69, 24.92, 25.12, 24.68, 4084711
anz, 2011-10-12, 21, 21.08, 21.17, 20.85, 6752618
wes, 2011-10-12, 22.97795955, 22.80481323, 23.07896157, 22.78316994, 3188580
tcl, 2011-10-12, 5.1001529, 5.06166118, 5.10977583, 4.97505481, 5247891
tls, 2011-10-12, 3.08, 3.07, 3.1, 3.07, 23742667
fmg, 2011-10-12, 4.76, 4.72, 4.8, 4.6, 12288326
mqg, 2011-10-12, 24.48666, 24.319482, 24.53583, 23.886786, 3091346
rio, 2011-10-12, 66.9, 67.46, 67.46, 66.02, 4272268
gmg, 2011-10-12, 2.85, 2.8, 2.875, 2.775, 8427190
ncm, 2011-10-12, 35.98, 35.84, 36.39, 35.36, 2587931
wpl, 2011-10-12, 35.056505, 34.967504, 35.10595, 34.482943, 1561491
bxb, 2011-10-12, 6.734796, 6.635316, 6.784536, 6.575628, 3311643
fph, 2011-10-12, 2.04, 2.03, 2.04, 2.02, 14053
all, 2011-10-12, 2.39, 2.33, 2.42, 2.29, 1456502
asx, 2011-10-12, 30.24384, 30.1257, 30.332445, 29.83035, 540287
rhc, 2011-10-12, 18.75, 19.1, 19.1, 18.75, 482718
amc, 2011-10-12, 6.406335, 6.296355, 6.43383, 6.241365, 2552905
apa, 2011-10-12, 3.99837531, 3.98878688, 4.01755217, 3.96961002, 422098
shl, 2011-10-12, 11.47, 11.5, 11.6, 11.36, 514554
iag, 2011-10-12, 3.137715, 3.097871, 3.147676, 3.08791, 4899012
syd, 2011-10-12, 3.37, 3.37, 3.41, 3.34, 17295286
coh, 2011-10-12, 49.95, 49.98, 50.49, 49.12, 537535
rea, 2011-10-12, 11.64, 11.78, 11.88, 11.5, 38457
qbe, 2011-10-12, 13.98, 14, 14.12, 13.77, 3622423
sun, 2011-10-12, 8.393685, 8.465778, 8.589366, 8.331891, 4085334
scg, 2011-10-12, 2.51, 2.57, 2.58, 2.5, 15758840
agl, 2011-10-12, 13.58784208, 13.84860944, 13.8765488, 13.56921584, 1395763
nst, 2011-10-12, 0.56, 0.55, 0.57, 0.545, 621973
dxs, 2011-10-12, 4.92, 4.89, 4.95, 4.89, 7684871
mfg, 2011-10-12, 1.25, 1.25, 1.25, 1.25, 1236
sto, 2011-10-12, 10.903668, 10.877541, 10.964631, 10.598853, 10586293
jhx, 2011-10-12, 5.67, 5.67, 5.71, 5.5, 1883700
evn, 2011-10-12, 1.49670076, 1.54151216, 1.54151216, 1.49670076, 625122
org, 2011-10-12, 12.369672, 12.308436, 12.369672, 12.07224, 4002123
rmd, 2011-10-12, 2.99, 3.01, 3.01, 2.95, 2753233
azj, 2011-10-12, 3.12, 3.11, 3.14, 3.11, 3939157
mgr, 2011-10-12, 1.225, 1.23, 1.24, 1.22, 22970826
aia, 2011-10-12, 1.801618, 1.801618, 1.801618, 1.801618, 612
spk, 2011-10-12, 1.57608, 1.584, 1.59192, 1.56816, 2835170
gpt, 2011-10-12, 3.14, 3.13, 3.16, 3.13, 13937397
llc, 2011-10-12, 7.62, 7.49, 7.69, 7.42, 1218124
cim, 2011-10-12, 20.4, 20.29, 20.55, 20.04, 427615
twe, 2011-10-12, 3.78301, 3.763358, 3.827227, 3.743706, 3226074
ast, 2011-10-12, 0.9223775, 0.9421075, 0.9421075, 0.9223775, 2089814
afi, 2011-10-12, 4.13, 4.09, 4.14, 4.09, 266865
tpm, 2011-10-12, 1.35585, 1.35585, 1.3804125, 1.3411125, 325759
ori, 2011-10-12, 24.42, 24.62, 24.77, 24.25, 675596
sgp, 2011-10-12, 3.04, 3.02, 3.07, 3.01, 15405139
cpu, 2011-10-12, 7.35, 7.45, 7.45, 7.32, 1934089
tah, 2011-10-12, 2.5938, 2.6829, 2.7225, 2.5938, 4611752
ccl, 2011-10-12, 11.96, 11.86, 11.96, 11.76, 2186978
cwn, 2011-10-12, 7.98, 8, 8.02, 7.88, 4508116
ctx, 2011-10-12, 13.24, 13.18, 13.7, 13.18, 1735386
sek, 2011-10-12, 5.56, 5.53, 5.62, 5.52, 1075607
osh, 2011-10-12, 5.885376, 5.79768, 5.89512, 5.74896, 3944628
reh, 2011-10-12, 3.69373, 3.69373, 3.69373, 3.69373, 1425
alx, 2011-10-12, 1.36980475, 1.36005525, 1.384429, 1.345431, 727453
sar, 2011-10-12, 0.69686749, 0.730278945, 0.730278945, 0.692094425, 3157783
arg, 2011-10-12, 5.17, 5.08, 5.17, 5.07, 134932
