ASX20,2005-12-20,2499.000,2511.800,2512.400,2491.400
ASX50,2005-12-20,4562.500,4581.000,4583.800,4546.600
ASX100,2005-12-20,3786.100,3801.100,3803.200,3772.100
ASX200,2005-12-20,4655.400,4672.200,4676.500,4638.200
ASX300,2005-12-20,4646.800,4663.500,4667.300,4629.500
ALL ORD,2005-12-20,4600.800,4616.700,4620.100,4583.900
