1ag,2015-12-29,0.057,0.066,0.069,0.057,4656604.000
3pl,2015-12-29,2.050,2.020,2.050,2.000,99780.000
4ce,2015-12-29,0.022,0.022,0.022,0.022,84805.000
4ds,2015-12-29,0.043,0.042,0.043,0.040,1827000.000
88e,2015-12-29,0.009,0.009,0.009,0.009,13418294.000
8ec,2015-12-29,0.980,0.980,0.980,0.980,27000.000
8ih,2015-12-29,1.370,1.350,1.370,1.300,141771.000
8vi,2015-12-29,18.500,18.750,19.000,18.500,1820.000
a1m,2015-12-29,2.300,2.400,2.400,2.300,2735.000
a2b,2015-12-29,2.960,3.020,3.020,2.940,228176.000
a2m,2015-12-29,1.980,2.150,2.235,1.950,37015111.000
aac,2015-12-29,1.330,1.340,1.350,1.327,3342895.000
aaj,2015-12-29,0.007,0.007,0.007,0.007,30208.000
aar,2015-12-29,0.005,0.006,0.006,0.005,448000.000
aba,2015-12-29,5.840,6.000,6.000,5.840,14698.000
abc,2015-12-29,4.660,4.760,4.760,4.620,1163735.000
abp,2015-12-29,3.150,3.240,3.270,3.140,987243.000
abw,2015-12-29,0.945,0.945,0.945,0.945,100000.000
abx,2015-12-29,0.200,0.190,0.200,0.190,205273.000
ac8,2015-12-29,0.100,0.100,0.100,0.100,200.000
acb,2015-12-29,0.018,0.017,0.018,0.017,342040.000
acq,2015-12-29,0.855,0.855,0.855,0.855,59500.000
acr,2015-12-29,0.735,0.730,0.745,0.725,170759.000
acs,2015-12-29,0.100,0.100,0.100,0.100,14000.000
acu,2015-12-29,0.500,0.500,0.500,0.500,1280.000
acw,2015-12-29,0.057,0.064,0.064,0.057,1050659.000
ada,2015-12-29,2.160,2.170,2.220,2.100,184408.000
adh,2015-12-29,2.530,2.540,2.590,2.500,39495.000
adi,2015-12-29,2.096,2.066,2.096,2.066,30690.000
ado,2015-12-29,0.070,0.070,0.073,0.069,1400132.000
ads,2015-12-29,0.087,0.090,0.090,0.086,197529.000
adv,2015-12-29,0.012,0.012,0.012,0.012,2622031.000
adx,2015-12-29,0.003,0.003,0.003,0.003,40000.000
aee,2015-12-29,0.017,0.017,0.017,0.017,60000.000
aef,2015-12-29,0.635,0.635,0.635,0.635,17500.000
aeg,2015-12-29,1.225,1.240,1.240,1.220,282940.000
aei,2015-12-29,0.435,0.435,0.435,0.435,1700.000
aer,2015-12-29,0.135,0.135,0.135,0.135,8000.000
aev,2015-12-29,0.114,0.114,0.114,0.114,96037.000
afg,2015-12-29,1.066,1.066,1.066,1.066,10063.000
afi,2015-12-29,5.870,5.920,5.920,5.830,314834.000
afr,2015-12-29,0.052,0.052,0.052,0.052,508400.000
agi,2015-12-29,2.270,2.270,2.300,2.260,468156.000
agj,2015-12-29,0.075,0.075,0.075,0.075,100000.000
agl,2015-12-29,17.510,17.930,17.990,17.470,1326066.000
agr,2015-12-29,0.675,0.625,0.675,0.625,9930.000
ags,2015-12-29,0.104,0.104,0.104,0.104,60737.000
ahf,2015-12-29,0.200,0.330,0.335,0.200,68989879.000
ahl,2015-12-29,0.370,0.370,0.392,0.370,290158.000
ahx,2015-12-29,1.365,1.360,1.365,1.345,269220.000
ahy,2015-12-29,1.570,1.595,1.610,1.570,845869.000
ahz,2015-12-29,71.500,70.000,71.500,68.000,2796.000
aia,2015-12-29,5.150,5.260,5.300,5.090,85074.000
aiz,2015-12-29,2.800,2.800,2.800,2.770,15498.000
ajm,2015-12-29,0.047,0.046,0.047,0.044,1516651.000
ajq,2015-12-29,0.136,0.136,0.136,0.136,71541.000
ajx,2015-12-29,0.788,0.788,0.788,0.764,268472.000
akg,2015-12-29,0.311,0.302,0.311,0.302,53028.000
akm,2015-12-29,0.067,0.067,0.067,0.067,819.000
akp,2015-12-29,9.000,9.000,9.000,9.000,500.000
ald,2015-12-29,36.980,37.650,37.920,36.610,940533.000
alf,2015-12-29,1.395,1.420,1.425,1.395,194091.000
ali,2015-12-29,1.680,1.661,1.680,1.661,18426.000
alk,2015-12-29,0.230,0.230,0.240,0.230,125452.000
all,2015-12-29,10.060,10.210,10.240,10.060,961442.000
alq,2015-12-29,3.650,3.780,3.860,3.650,1224214.000
alt,2015-12-29,0.007,0.007,0.007,0.007,250000.000
alu,2015-12-29,4.620,4.680,4.680,4.600,402393.000
alx,2015-12-29,3.880,3.958,3.968,3.851,1583849.000
ama,2015-12-29,0.911,0.911,0.916,0.862,1420457.000
amc,2015-12-29,13.370,13.380,13.440,13.280,1736304.000
amd,2015-12-29,0.035,0.070,0.070,0.035,29429.000
amh,2015-12-29,0.885,0.880,0.900,0.880,17814.000
amp,2015-12-29,5.700,5.790,5.800,5.660,3219332.000
ana,2015-12-29,0.031,0.033,0.034,0.031,92000.000
ang,2015-12-29,0.147,0.147,0.147,0.143,126656.000
anl,2015-12-29,0.013,0.013,0.013,0.013,60201.000
ann,2015-12-29,20.920,21.260,21.360,20.760,833296.000
anp,2015-12-29,0.064,0.064,0.064,0.064,44444.000
anr,2015-12-29,1.000,1.010,1.010,1.000,8100.000
anz,2015-12-29,27.200,27.630,27.630,27.120,3706583.000
aon,2015-12-29,0.076,0.076,0.076,0.076,15263.000
aop,2015-12-29,0.046,0.046,0.046,0.046,15771.000
apa,2015-12-29,8.458,8.557,8.567,8.418,1648121.000
apc,2015-12-29,0.055,0.055,0.056,0.055,118610.000
apd,2015-12-29,0.405,0.415,0.415,0.405,241500.000
ape,2015-12-29,11.550,11.800,11.800,11.420,48938.000
aph,2015-12-29,0.098,0.099,0.099,0.098,349088.000
api,2015-12-29,1.940,1.970,2.010,1.935,951393.000
apx,2015-12-29,1.680,1.605,1.680,1.550,150936.000
aqc,2015-12-29,1.900,2.000,2.800,1.900,126229.000
aqd,2015-12-29,0.015,0.015,0.015,0.015,250000.000
aqg,2015-12-29,2.540,2.570,2.590,2.520,29485.000
aqx,2015-12-29,0.046,0.046,0.046,0.046,5664.000
aqz,2015-12-29,0.490,0.490,0.490,0.490,8271.000
arb,2015-12-29,15.670,15.950,16.040,15.600,126864.000
ard,2015-12-29,0.021,0.021,0.021,0.021,478451.000
arf,2015-12-29,1.725,1.730,1.760,1.725,141885.000
arg,2015-12-29,7.750,7.890,7.890,7.750,107097.000
arq,2015-12-29,2.164,2.164,2.164,2.124,2693.000
ars,2015-12-29,0.120,0.120,0.120,0.120,10000.000
aru,2015-12-29,0.054,0.054,0.054,0.054,101148.000
asb,2015-12-29,1.485,1.485,1.510,1.470,886584.000
ash,2015-12-29,0.200,0.190,0.200,0.190,216155.000
asq,2015-12-29,0.088,0.090,0.090,0.088,643344.000
ast,2015-12-29,1.440,1.470,1.470,1.440,2655857.000
asx,2015-12-29,40.970,41.960,41.960,40.675,334473.000
atc,2015-12-29,0.110,0.110,0.110,0.110,205000.000
ath,2015-12-29,0.105,0.100,0.105,0.100,50911.000
atp,2015-12-29,0.038,0.038,0.038,0.038,14300.000
aub,2015-12-29,8.974,8.934,8.974,8.599,7868.000
aui,2015-12-29,7.300,7.330,7.330,7.280,24584.000
aup,2015-12-29,5.350,5.350,5.350,5.350,5338.000
auq,2015-12-29,0.016,0.014,0.016,0.014,1689564.000
aur,2015-12-29,0.075,0.075,0.080,0.075,79473.000
aut,2015-12-29,0.009,0.009,0.009,0.009,20583.000
