14d,2019-06-13,0.295,0.305,0.305,0.295,21700.000
1ad,2019-06-13,0.150,0.145,0.150,0.145,38207.000
1st,2019-06-13,0.046,0.050,0.050,0.046,1089198.000
360,2019-06-13,4.040,3.960,4.040,3.950,8289.000
3dp,2019-06-13,0.040,0.039,0.040,0.039,1051000.000
3pl,2019-06-13,1.025,1.030,1.040,1.025,30013.000
4ce,2019-06-13,0.010,0.011,0.011,0.010,451072.000
4ds,2019-06-13,0.064,0.063,0.065,0.063,829259.000
5gn,2019-06-13,1.310,1.350,1.370,1.305,751995.000
88e,2019-06-13,0.018,0.018,0.018,0.017,10581425.000
8co,2019-06-13,0.155,0.155,0.155,0.155,310744.000
8ec,2019-06-13,0.800,0.800,0.800,0.800,20000.000
8ih,2019-06-13,0.060,0.060,0.060,0.060,15000.000
9sp,2019-06-13,0.017,0.016,0.017,0.015,9005784.000
a1g,2019-06-13,0.165,0.150,0.165,0.150,30000.000
a1m,2019-06-13,0.325,0.325,0.350,0.325,62000.000
a2b,2019-06-13,1.750,1.790,1.795,1.725,28741.000
a2m,2019-06-13,14.000,13.870,14.030,13.800,3019421.000
a3d,2019-06-13,0.340,0.330,0.340,0.330,220421.000
a40,2019-06-13,0.170,0.165,0.170,0.165,606113.000
aac,2019-06-13,1.070,1.095,1.097,1.055,555431.000
aar,2019-06-13,0.060,0.059,0.060,0.057,431346.000
aba,2019-06-13,5.200,5.170,5.200,5.160,30396.000
abc,2019-06-13,4.150,4.140,4.195,4.085,1750605.000
abp,2019-06-13,4.190,4.220,4.220,4.160,450522.000
abr,2019-06-13,0.205,0.205,0.205,0.200,279770.000
abt,2019-06-13,0.070,0.075,0.075,0.070,59871.000
abv,2019-06-13,0.023,0.020,0.023,0.020,354507.000
abx,2019-06-13,0.115,0.110,0.115,0.110,125526.000
ac8,2019-06-13,0.385,0.375,0.385,0.370,731760.000
acf,2019-06-13,0.310,0.320,0.320,0.310,74273.000
acq,2019-06-13,1.010,1.005,1.015,1.005,50630.000
acr,2019-06-13,0.195,0.195,0.195,0.195,62542.000
acw,2019-06-13,0.010,0.009,0.011,0.009,25917344.000
ad1,2019-06-13,0.015,0.015,0.015,0.015,9441.000
ad8,2019-06-13,8.440,8.150,8.440,7.970,404961.000
ada,2019-06-13,0.585,0.595,0.595,0.570,172086.000
add,2019-06-13,0.010,0.010,0.010,0.010,18056.000
adh,2019-06-13,1.950,1.910,1.950,1.905,376207.000
adi,2019-06-13,2.910,2.930,2.970,2.910,101598.000
adn,2019-06-13,0.011,0.011,0.011,0.010,1037326.000
ado,2019-06-13,0.013,0.014,0.014,0.013,4534339.000
adr,2019-06-13,0.032,0.034,0.034,0.032,232216.000
ads,2019-06-13,0.027,0.027,0.028,0.026,1703334.000
adt,2019-06-13,0.880,0.870,0.880,0.860,102000.000
adv,2019-06-13,0.003,0.003,0.003,0.003,4725000.000
adx,2019-06-13,0.007,0.007,0.007,0.007,400000.000
ady,2019-06-13,0.012,0.012,0.012,0.012,351.000
aee,2019-06-13,0.011,0.011,0.011,0.011,2449067.000
aef,2019-06-13,1.940,1.915,1.950,1.715,155648.000
aeg,2019-06-13,0.850,0.840,0.850,0.840,28092.000
aei,2019-06-13,0.280,0.280,0.285,0.275,62030.000
aev,2019-06-13,0.014,0.014,0.014,0.014,198810.000
afg,2019-06-13,1.509,1.494,1.509,1.470,77859.000
afi,2019-06-13,6.150,6.150,6.190,6.130,459923.000
afl,2019-06-13,0.220,0.220,0.220,0.210,209183.000
afp,2019-06-13,2.880,2.900,2.900,2.880,14302.000
agg,2019-06-13,4.250,4.420,4.420,4.250,76906.000
agh,2019-06-13,0.700,0.740,0.750,0.700,1027204.000
agi,2019-06-13,0.705,0.700,0.725,0.700,93356.000
agl,2019-06-13,19.500,19.560,19.710,19.380,2297762.000
agm,2019-06-13,1.920,1.920,1.920,1.920,10000.000
agr,2019-06-13,0.115,0.120,0.120,0.115,69134.000
ags,2019-06-13,0.087,0.087,0.087,0.087,35607.000
agy,2019-06-13,0.078,0.079,0.079,0.077,1077390.000
ahf,2019-06-13,0.175,0.170,0.175,0.155,1442794.000
ahl,2019-06-13,0.007,0.007,0.007,0.007,200000.000
ahx,2019-06-13,0.450,0.430,0.450,0.430,252877.000
ahy,2019-06-13,0.860,0.865,0.880,0.860,433152.000
aia,2019-06-13,8.470,8.570,8.620,8.460,89316.000
aib,2019-06-13,0.096,0.095,0.096,0.095,6010.000
ais,2019-06-13,0.076,0.075,0.076,0.075,36578.000
aiy,2019-06-13,0.039,0.035,0.039,0.035,531293.000
aiz,2019-06-13,2.540,2.570,2.570,2.530,94522.000
ajc,2019-06-13,0.001,0.001,0.001,0.001,18787996.000
ajl,2019-06-13,0.071,0.071,0.071,0.071,143240.000
ajm,2019-06-13,0.105,0.105,0.110,0.105,2360885.000
ajq,2019-06-13,0.077,0.077,0.077,0.077,14542.000
ajx,2019-06-13,0.114,0.109,0.114,0.109,211537.000
akg,2019-06-13,0.435,0.435,0.435,0.435,9453.000
akm,2019-06-13,0.170,0.170,0.170,0.170,502732.000
akn,2019-06-13,0.001,0.001,0.001,0.001,50000.000
akp,2019-06-13,17.420,17.000,17.650,17.000,14999.000
al8,2019-06-13,0.046,0.046,0.046,0.046,40000.000
alc,2019-06-13,0.125,0.130,0.130,0.125,1555608.000
ald,2019-06-13,27.200,26.390,27.200,26.350,916466.000
alf,2019-06-13,0.895,0.890,0.900,0.890,260016.000
alg,2019-06-13,1.130,1.120,1.135,1.120,3270639.000
ali,2019-06-13,2.130,2.130,2.149,2.120,122531.000
alk,2019-06-13,0.395,0.435,0.450,0.390,8950344.000
all,2019-06-13,30.220,30.630,30.810,30.100,2095772.000
alq,2019-06-13,6.890,6.840,6.960,6.820,4254155.000
alt,2019-06-13,0.005,0.004,0.005,0.004,228775.000
alu,2019-06-13,32.790,32.090,33.080,32.020,436935.000
alx,2019-06-13,7.443,7.541,7.581,7.433,1591396.000
aly,2019-06-13,0.011,0.011,0.011,0.011,2040849.000
ama,2019-06-13,1.287,1.312,1.327,1.287,1092069.000
amc,2019-06-13,16.060,16.060,16.160,16.005,13693714.000
ame,2019-06-13,0.032,0.030,0.032,0.030,291822.000
amg,2019-06-13,0.100,0.100,0.100,0.100,324000.000
amh,2019-06-13,0.870,0.875,0.875,0.870,155858.000
ami,2019-06-13,0.530,0.475,0.530,0.465,11013278.000
aml,2019-06-13,0.210,0.210,0.210,0.210,52854.000
amn,2019-06-13,0.475,0.475,0.475,0.475,6880.000
amp,2019-06-13,2.190,2.240,2.240,2.180,14488083.000
ams,2019-06-13,1.145,1.075,1.145,1.075,74881.000
amt,2019-06-13,0.090,0.090,0.090,0.090,20000.000
ana,2019-06-13,0.019,0.019,0.019,0.019,455475.000
ang,2019-06-13,0.180,0.180,0.180,0.165,650627.000
anl,2019-06-13,0.003,0.002,0.003,0.002,14086591.000
ann,2019-06-13,26.050,25.820,26.230,25.820,614164.000
ano,2019-06-13,6.151,6.061,6.151,5.901,23607.000
anp,2019-06-13,0.046,0.046,0.046,0.046,221739.000
anr,2019-06-13,0.330,0.350,0.350,0.330,22739.000
anw,2019-06-13,0.010,0.010,0.010,0.010,1500000.000
anz,2019-06-13,28.390,28.430,28.500,28.290,2815595.000
ao1,2019-06-13,0.007,0.007,0.007,0.007,261773.000
aof,2019-06-13,2.930,2.940,2.940,2.920,232877.000
aon,2019-06-13,0.082,0.081,0.082,0.081,40575.000
aop,2019-06-13,0.175,0.175,0.175,0.175,278914.000
apa,2019-06-13,11.090,11.130,11.155,10.970,1597050.000
apc,2019-06-13,0.086,0.097,0.104,0.086,4122216.000
apd,2019-06-13,0.440,0.440,0.440,0.440,210699.000
ape,2019-06-13,10.190,10.230,10.230,9.950,98677.000
api,2019-06-13,1.365,1.345,1.367,1.340,714970.000
apl,2019-06-13,0.930,0.940,0.940,0.920,925942.000
apt,2019-06-13,23.980,22.550,24.800,21.930,7689433.000
apx,2019-06-13,27.150,25.550,27.200,25.500,774759.000
apz,2019-06-13,1.040,1.040,1.040,1.040,22594.000
