csl, 2015-08-27, 91.96, 92.75, 93.17, 91.63, 2429033
cba, 2015-08-27, 77, 76.43, 77.48, 76.43, 4834405
bhp, 2015-08-27, 24.19, 24.06, 24.42, 24.06, 10618271
wbc, 2015-08-27, 31.35077238, 31.25199868, 31.67672559, 31.22236657, 7685535
nab, 2015-08-27, 32.09, 31.56, 32.19, 31.55, 7383340
anz, 2015-08-27, 28.62, 28.57, 28.82, 28.55, 9533207
wow, 2015-08-27, 27, 27.05, 27.29, 26.99, 5013548
wes, 2015-08-27, 29.2863, 29.307729, 29.493447, 29.14344, 5494736
tcl, 2015-08-27, 9.34492596, 9.33517134, 9.44247216, 9.3156621, 5748410
tls, 2015-08-27, 5.91, 5.9, 5.96, 5.88, 35501172
mqg, 2015-08-27, 77.5, 76.24, 77.5, 76.11, 1347673
fmg, 2015-08-27, 1.84, 1.79, 1.86, 1.78, 11522577
rio, 2015-08-27, 49.2, 48.81, 49.6, 48.67, 1929467
gmg, 2015-08-27, 6.09, 6.16, 6.205, 6.05, 5602968
ncm, 2015-08-27, 10.82, 11, 11.19, 10.64, 8201648
wpl, 2015-08-27, 31.565688, 31.15035, 32.070027, 30.8190685, 5371684
bxb, 2015-08-27, 9.87, 10.05, 10.06, 9.85, 5114968
all, 2015-08-27, 8.35, 8.49, 8.53, 8.32, 2289726
fph, 2015-08-27, 6.59, 6.65, 6.66, 6.49, 654673
asx, 2015-08-27, 40.01, 40, 40.45, 39.94, 742879
rhc, 2015-08-27, 61.9, 63.68, 64.1, 61, 550116
a2m, 2015-08-27, 0.66, 0.67, 0.685, 0.66, 510739
apa, 2015-08-27, 8.477662, 8.756598, 8.846256, 8.477662, 3121364
amc, 2015-08-27, 13.5, 13.5, 13.58, 13.405, 5091055
shl, 2015-08-27, 20.38, 20.71, 20.8, 20.38, 1194442
iag, 2015-08-27, 5.239486, 5.169759, 5.259408, 5.169759, 11537299
syd, 2015-08-27, 5.83, 5.83, 5.88, 5.78, 6346617
coh, 2015-08-27, 85.87, 86.22, 86.81, 85.35, 397814
xro, 2015-08-27, 12.65, 12.6, 12.72, 12.56, 72609
rea, 2015-08-27, 42, 41.71, 42.2, 41.46, 592491
sun, 2015-08-27, 13.522587, 13.429896, 13.604979, 13.419597, 3845994
scg, 2015-08-27, 3.79, 3.83, 3.84, 3.73, 12572820
qbe, 2015-08-27, 13.5, 13.58, 13.71, 13.435, 7469296
