ASX20,2004-06-03,1958.300,1953.300,1960.200,1950.000
ASX50,2004-06-03,3472.400,3462.500,3474.200,3457.200
ASX100,2004-06-03,2832.700,2825.400,2833.700,2821.100
ASX200,2004-06-03,3476.700,3467.300,3477.800,3462.400
ASX300,2004-06-03,3477.400,3467.800,3478.400,3463.000
ALL ORD,2004-06-03,3473.100,3465.600,3474.800,3461.300
