ASX20,2004-04-07,1951.300,1959.300,1965.200,1948.600
ASX50,2004-04-07,3450.500,3456.400,3466.400,3447.200
ASX100,2004-04-07,2814.600,2817.700,2826.200,2812.500
ASX200,2004-04-07,3455.900,3458.500,3469.200,3453.500
ASX300,2004-04-07,3461.300,3464.400,3474.700,3459.000
ALL ORD,2004-04-07,3456.000,3462.900,3472.200,3454.000
