ASX20,2009-10-13,2879.100,2905.800,2914.700,2879.100
ASX50,2009-10-13,4746.900,4791.500,4805.100,4746.900
ASX100,2009-10-13,3884.700,3921.200,3931.700,3884.700
ASX200,2009-10-13,4739.800,4785.700,4797.200,4739.800
ASX300,2009-10-13,4740.700,4786.500,4797.600,4740.700
ALL ORD,2009-10-13,4745.500,4789.800,4799.600,4745.500
