ASX20,2021-01-21,3761.800,3801.800,3802.900,3761.800
ASX50,2021-01-21,6517.100,6571.900,6574.100,6517.100
ASX100,2021-01-21,5589.600,5632.900,5637.700,5589.600
ASX200,2021-01-21,6770.400,6823.700,6829.300,6770.400
ASX300,2021-01-21,6762.500,6815.800,6821.600,6762.500
ALL ORD,2021-01-21,7051.000,7107.100,7113.600,7051.000
