ASX20,2017-02-20,3394.600,3387.500,3395.500,3378.000
ASX50,2017-02-20,5823.500,5812.900,5823.800,5795.200
ASX100,2017-02-20,4822.900,4814.900,4825.300,4801.100
ASX200,2017-02-20,5805.800,5795.100,5810.100,5778.900
ASX300,2017-02-20,5754.400,5743.400,5759.000,5728.200
ALL ORD,2017-02-20,5851.000,5840.500,5857.100,5826.400
