ASX20,2001-04-06,1958.300,1967.800,1991.900,1958.300
ASX50,2001-04-06,3330.800,3344.500,3380.000,3330.800
ASX100,2001-04-06,2626.300,2637.200,2663.800,2626.300
ASX200,2001-04-06,3220.500,3233.200,3265.400,3220.500
ASX300,2001-04-06,3206.200,3219.000,3250.600,3206.200
ALL ORD,2001-04-06,3164.100,3175.500,3206.200,3164.100
