csl, 2010-06-22, 33.8, 34.07, 34.16, 33.76, 1563740
cba, 2010-06-22, 52.51488, 52.256284, 52.91272, 52.2165, 2915289
bhp, 2010-06-22, 35.9682, 35.93196, 36.35778, 35.84136, 18309040
wbc, 2010-06-22, 23.36985742, 23.03402684, 23.55752745, 23.03402684, 6666725
nab, 2010-06-22, 24.834821, 24.726372, 25.022142, 24.598205, 4658397
anz, 2010-06-22, 23.47, 23.22, 23.68, 23.22, 5902236
wow, 2010-06-22, 27.8, 27.73, 27.92, 27.7, 2514492
wes, 2010-06-22, 21.2825685, 21.2104242, 21.31864065, 21.10220775, 16358744
tcl, 2010-06-22, 4.37843315, 4.38805608, 4.40730194, 4.36881022, 4365345
tls, 2010-06-22, 3.35, 3.26, 3.35, 3.24, 134025940
mqg, 2010-06-22, 43.66296, 43.31877, 43.977648, 43.07292, 2093661
fmg, 2010-06-22, 4.57, 4.5, 4.58, 4.48, 6407278
rio, 2010-06-22, 71.8, 72.11, 72.85, 71.64, 2955100
gmg, 2010-06-22, 3.475, 3.55, 3.575, 3.475, 7717922
ncm, 2010-06-22, 35, 35.09, 35.32, 34.82, 3590752
wpl, 2010-06-22, 44.846615, 44.79717, 45.261953, 44.668613, 1367921
bxb, 2010-06-22, 5.81958, 5.76984, 5.889216, 5.739996, 7078489
all, 2010-06-22, 3.88, 3.86, 3.89, 3.83, 2305113
fph, 2010-06-22, 2.51, 2.49, 2.51, 2.49, 29275
asx, 2010-06-22, 30.04694, 29.544845, 30.24384, 29.544845, 831396
rhc, 2010-06-22, 14.83, 14.64, 14.83, 14.33, 443495
apa, 2010-06-22, 3.5477191, 3.62442654, 3.63401497, 3.53813067, 1483679
amc, 2010-06-22, 6.03057, 5.856435, 6.03057, 5.801445, 6502153
shl, 2010-06-22, 10.94, 10.85, 10.96, 10.84, 736579
iag, 2010-06-22, 3.446506, 3.446506, 3.476389, 3.426584, 4003058
syd, 2010-06-22, 3.01, 2.99, 3.03, 2.99, 3238521
coh, 2010-06-22, 77.61, 77.02, 78, 76.51, 135835
rea, 2010-06-22, 10.58, 10.46, 10.58, 10.36, 87331
sun, 2010-06-22, 8.712954, 8.671758, 8.785047, 8.620263, 2265274
qbe, 2010-06-22, 18.98, 19.01, 19.13, 18.97, 10570098
agl, 2010-06-22, 13.80204384, 13.85792256, 13.95105376, 13.80204384, 1120603
sto, 2010-06-22, 11.687478, 11.478462, 11.713605, 11.417499, 4354172
org, 2010-06-22, 13.50718327, 13.41367854, 13.50718327, 13.24366994, 2287015
mfg, 2010-06-22, 1.1, 1.15, 1.16, 1.1, 68540
jhx, 2010-06-22, 6.63, 6.65, 6.71, 6.48, 5375412
dxs, 2010-06-22, 5.07, 5.1, 5.19, 5.07, 3832559
evn, 2010-06-22, 1.44292708, 1.45188936, 1.4787762, 1.3891534, 530530
rmd, 2010-06-22, 3.63, 3.64, 3.685, 3.615, 1964716
mgr, 2010-06-22, 1.41, 1.42, 1.435, 1.405, 18753805
aia, 2010-06-22, 1.544244, 1.534345, 1.544244, 1.534345, 92854
spk, 2010-06-22, 1.23156, 1.21968, 1.23156, 1.2078, 4311413
gpt, 2010-06-22, 2.89, 2.94, 2.97, 2.89, 16294355
llc, 2010-06-22, 7.65, 7.62, 7.66, 7.55, 2525210
cim, 2010-06-22, 31.48194, 31.325508, 32.185884, 31.237515, 1847910
ast, 2010-06-22, 0.80893, 0.80893, 0.8237275, 0.799065, 7583664
afi, 2010-06-22, 4.84, 4.81, 4.84, 4.8, 198982
ori, 2010-06-22, 25.269606, 25.09848, 25.336155, 24.794256, 1405828
tpm, 2010-06-22, 2.053425, 2.0829, 2.112375, 2.033775, 240892
sgp, 2010-06-22, 4.03, 4.05, 4.09, 4.03, 19310869
tah, 2010-06-22, 3.0846867, 3.0386466, 3.0846867, 3.03404259, 5837707
cwn, 2010-06-22, 8.03, 8.09, 8.23, 8.02, 1470522
cpu, 2010-06-22, 11.6, 11.47, 11.68, 11.47, 1141008
ccl, 2010-06-22, 11.82, 11.62, 11.93, 11.62, 2061822
ctx, 2010-06-22, 11, 11.07, 11.35, 10.96, 1309691
sek, 2010-06-22, 7.77, 7.66, 7.77, 7.64, 732032
osh, 2010-06-22, 5.74896, 5.70024, 5.74896, 5.680752, 2288111
reh, 2010-06-22, 5.09852625, 5.0887025, 5.10835, 5.0887025, 3889
arg, 2010-06-22, 6.04, 6.02, 6.04, 6, 159500
alx, 2010-06-22, 0.93107725, 1.0041985, 1.00907325, 0.93107725, 1089529
qan, 2010-06-22, 2.43, 2.4, 2.46, 2.39, 6450859
bsl, 2010-06-22, 11.99352, 11.89188, 12.14598, 11.89188, 3741026
dmp, 2010-06-22, 5.1739344, 5.1739344, 5.1739344, 5.16435304, 19155
svw, 2010-06-22, 6.24, 6.16, 6.26, 6.15, 129934
vas, 2010-06-22, 60.3, 59.4, 60.3, 59.33, 24450
amp, 2010-06-22, 5.61, 5.54, 5.62, 5.54, 5822827
awc, 2010-06-22, 1.665, 1.65, 1.67, 1.64, 14327990
wor, 2010-06-22, 21.14936384, 21.18699616, 21.41279008, 21.08350728, 1044366
sol, 2010-06-22, 13.28, 13.45, 13.45, 13.22, 9933
qub, 2010-06-22, 0.76468506, 0.7694944, 0.7694944, 0.76468506, 7893
jbh, 2010-06-22, 19.599936, 19.412235, 19.619694, 19.214655, 1583960
ann, 2010-06-22, 13.23, 13.3, 13.34, 13.05, 281084
cwy, 2010-06-22, 0.97291167, 0.98167664, 0.986059125, 0.97291167, 3035964
ipl, 2010-06-22, 3.08, 3.04, 3.08, 3.01, 8391435
hvn, 2010-06-22, 3.3410784, 3.2746365, 3.3410784, 3.2746365, 2074400
bpt, 2010-06-22, 0.743501205, 0.743501205, 0.743501205, 0.724063265, 3322277
chc, 2010-06-22, 2.52, 2.54, 2.56, 2.48, 484794
ski, 2010-06-22, 1.14360785, 1.148412925, 1.153218, 1.12438755, 6186489
car, 2010-06-22, 4.95, 4.97, 4.97, 4.91, 330873
bld, 2010-06-22, 4.715022, 4.66968525, 4.74222405, 4.63341585, 3224824
stw, 2010-06-22, 43.6, 43.65, 43.81, 43.4, 1372648
ilu, 2010-06-22, 5, 4.93, 5.06, 4.91, 1916647
min, 2010-06-22, 8.27, 8.27, 8.35, 8.2, 368955
tne, 2010-06-22, 0.84, 0.83, 0.84, 0.83, 55906
ben, 2010-06-22, 9, 8.83, 9.07, 8.81, 785674
ivv, 2010-06-22, 128.5, 128.45, 128.5, 128, 7022
alq, 2010-06-22, 5.3663254, 5.46659584, 5.49444874, 5.3384725, 221078
pme, 2010-06-22, 0.47, 0.49, 0.5, 0.47, 105000
ozl, 2010-06-22, 10.6, 10.5, 10.6, 10.45, 1232099
cgf, 2010-06-22, 3.48, 3.44, 3.6, 3.42, 1942356
igo, 2010-06-22, 4.787393, 4.946641, 4.956594, 4.787393, 542375
fbu, 2010-06-22, 6.347425, 6.28061, 6.347425, 6.26152, 385404
