a1m,2004-02-20,11.520,11.520,11.520,11.520,2917.000
a2b,2004-02-20,3.270,3.320,3.340,3.250,209007.000
aac,2004-02-20,1.147,1.147,1.156,1.147,78593.000
aar,2004-02-20,0.280,0.290,0.290,0.280,12200.000
aba,2004-02-20,6.944,6.964,6.964,6.944,3352.000
abc,2004-02-20,1.514,1.524,1.524,1.514,1891607.000
abp,2004-02-20,5.273,5.319,5.319,5.273,35862.000
ac8,2004-02-20,12.069,12.258,12.258,11.881,6406.000
acu,2004-02-20,0.750,0.750,0.750,0.740,18940.000
ada,2004-02-20,0.738,0.748,0.768,0.738,29663.000
adn,2004-02-20,0.147,0.140,0.147,0.140,37801.000
ads,2004-02-20,0.048,0.043,0.048,0.043,695572.000
adx,2004-02-20,0.175,0.175,0.185,0.175,262886.000
ady,2004-02-20,0.109,0.109,0.114,0.104,155709.000
aei,2004-02-20,1.040,1.030,1.040,1.030,7500.000
afa,2004-02-20,0.339,0.339,0.339,0.322,23187.000
afi,2004-02-20,3.290,3.260,3.290,3.260,263417.000
afl,2004-02-20,58.272,54.388,58.272,54.388,119.000
aft,2004-02-20,0.038,0.039,0.039,0.038,5930219.000
agg,2004-02-20,10.260,10.308,10.377,10.260,51105.000
agi,2004-02-20,0.510,0.510,0.510,0.500,38520.000
ags,2004-02-20,0.187,0.187,0.187,0.187,6406.000
agy,2004-02-20,0.098,0.098,0.098,0.096,906709.000
ahl,2004-02-20,243.684,238.711,243.684,238.711,51.000
aia,2004-02-20,1.455,1.467,1.467,1.455,479855.000
aiz,2004-02-20,1.781,1.781,1.781,1.732,202492.000
ajc,2004-02-20,0.025,0.025,0.025,0.025,213457.000
ajl,2004-02-20,1.711,1.698,1.711,1.698,26896.000
ajm,2004-02-20,0.094,0.104,0.104,0.094,334055.000
ajx,2004-02-20,10.440,10.535,10.535,10.440,309.000
ald,2004-02-20,6.530,6.650,6.690,6.470,848149.000
alf,2004-02-20,0.810,0.810,0.818,0.810,473543.000
alk,2004-02-20,0.367,0.362,0.372,0.357,546967.000
all,2004-02-20,2.080,2.060,2.090,2.050,445179.000
alq,2004-02-20,1.048,1.039,1.048,1.039,137013.000
alt,2004-02-20,0.085,0.085,0.090,0.085,419788.000
alu,2004-02-20,0.420,0.411,0.420,0.411,112025.000
amc,2004-02-20,6.569,6.466,6.569,6.406,8547465.000
amh,2004-02-20,0.480,0.475,0.480,0.475,25754.000
amp,2004-02-20,4.520,4.500,4.550,4.470,4226505.000
ann,2004-02-20,7.120,7.170,7.220,7.030,417904.000
anp,2004-02-20,0.780,0.810,0.810,0.780,79605.000
ans,2004-02-20,0.019,0.019,0.019,0.019,530279.000
anz,2004-02-20,17.780,17.870,17.910,17.720,2198475.000
apa,2004-02-20,2.486,2.458,2.504,2.458,130547.000
ape,2004-02-20,1.378,1.370,1.378,1.370,12611.000
aph,2004-02-20,0.589,0.647,0.657,0.589,432351.000
api,2004-02-20,2.280,2.263,2.280,2.246,91002.000
apz,2004-02-20,5.995,5.995,5.995,5.802,25987.000
aqd,2004-02-20,0.210,0.205,0.210,0.205,30000.000
ara,2004-02-20,0.365,0.365,0.365,0.365,110228.000
arb,2004-02-20,3.660,3.590,3.680,3.590,28490.000
arc,2004-02-20,5.482,5.482,5.482,5.482,2828.000
are,2004-02-20,0.149,0.153,0.153,0.149,171338.000
arg,2004-02-20,5.196,5.205,5.225,5.108,222255.000
aro,2004-02-20,2.275,2.275,2.275,2.275,3077.000
arq,2004-02-20,0.608,0.598,0.608,0.588,170381.000
asb,2004-02-20,0.920,0.930,0.950,0.920,471202.000
asx,2004-02-20,16.835,16.776,16.904,16.717,70260.000
ath,2004-02-20,0.530,0.530,0.540,0.530,53350.000
atp,2004-02-20,0.255,0.255,0.260,0.255,212061.000
atr,2004-02-20,1.600,1.600,1.600,1.600,2000.000
aur,2004-02-20,6.521,6.713,6.809,6.521,48403.000
auz,2004-02-20,0.435,0.435,0.435,0.427,206750.000
ave,2004-02-20,0.205,0.205,0.210,0.200,115750.000
avg,2004-02-20,4.659,4.640,4.679,4.640,21864.000
avh,2004-02-20,4.589,4.368,4.589,4.368,155197.000
avj,2004-02-20,1.844,1.863,1.873,1.844,217995.000
awc,2004-02-20,4.719,4.679,4.760,4.662,2864746.000
awn,2004-02-20,7.900,7.600,7.900,7.600,5715.000
azs,2004-02-20,5.485,5.391,5.485,5.391,5046.000
bar,2004-02-20,0.130,0.130,0.130,0.130,535000.000
bcb,2004-02-20,6.588,6.394,6.588,6.297,1053.000
bd1,2004-02-20,1.504,1.460,1.504,1.416,11864.000
bel,2004-02-20,0.400,0.395,0.400,0.395,62635.000
ben,2004-02-20,9.489,9.499,9.518,9.400,141634.000
bhp,2004-02-20,11.325,11.189,11.352,11.180,27484307.000
bis,2004-02-20,23.250,23.750,23.750,23.250,3112.000
bit,2004-02-20,0.222,0.226,0.226,0.222,48943.000
bki,2004-02-20,0.971,0.981,0.981,0.971,24215.000
bkl,2004-02-20,8.010,8.100,8.100,8.010,23885.000
bkt,2004-02-20,2.780,2.848,2.848,2.780,7927.000
bkw,2004-02-20,8.150,8.180,8.200,8.100,35192.000
bky,2004-02-20,0.251,0.247,0.251,0.242,200378.000
