a1m,2004-10-27,11.280,10.800,11.280,10.800,3721.000
a2b,2004-10-27,3.850,3.880,3.930,3.850,36163.000
aac,2004-10-27,1.240,1.240,1.249,1.230,225669.000
aba,2004-10-27,6.546,6.576,6.576,6.546,6268.000
abc,2004-10-27,1.652,1.633,1.682,1.633,997996.000
abp,2004-10-27,5.915,5.915,6.006,5.869,18467.000
ac8,2004-10-27,9.618,9.995,10.183,9.618,33740.000
acr,2004-10-27,0.850,0.810,0.850,0.800,233218.000
acu,2004-10-27,0.950,0.950,0.950,0.950,3000.000
ada,2004-10-27,0.359,0.359,0.359,0.354,21180.000
adn,2004-10-27,0.126,0.129,0.129,0.126,83456.000
ado,2004-10-27,0.199,0.199,0.199,0.199,403.000
ads,2004-10-27,0.029,0.024,0.029,0.024,1525171.000
adx,2004-10-27,0.107,0.107,0.107,0.107,2385.000
aei,2004-10-27,0.830,0.840,0.840,0.820,148650.000
afi,2004-10-27,3.400,3.400,3.410,3.380,232227.000
afl,2004-10-27,66.042,62.157,66.042,62.157,1355.000
aft,2004-10-27,0.013,0.013,0.013,0.013,3117271.000
agg,2004-10-27,9.968,10.202,10.202,9.725,10957.000
agi,2004-10-27,0.991,1.066,1.095,0.991,4149003.000
ags,2004-10-27,0.159,0.159,0.159,0.159,16016.000
agy,2004-10-27,0.031,0.031,0.031,0.031,344007.000
ahl,2004-10-27,288.442,288.442,338.173,288.442,3082.000
ahz,2004-10-27,129.676,129.676,129.676,129.676,26.000
aia,2004-10-27,1.652,1.652,1.652,1.652,430162.000
aiy,2004-10-27,0.096,0.096,0.096,0.096,37568.000
aiz,2004-10-27,1.406,1.425,1.435,1.406,109846.000
ajl,2004-10-27,1.155,1.148,1.155,1.148,50829.000
ajm,2004-10-27,0.101,0.094,0.101,0.094,84309.000
ajx,2004-10-27,10.535,10.535,10.535,10.345,8632.000
ald,2004-10-27,9.270,9.270,9.300,9.260,264835.000
alf,2004-10-27,0.836,0.845,0.845,0.836,124165.000
alk,2004-10-27,0.225,0.220,0.225,0.220,54960.000
all,2004-10-27,8.550,8.460,8.870,8.410,6350687.000
alq,2004-10-27,1.440,1.433,1.440,1.428,62861.000
alt,2004-10-27,0.060,0.060,0.060,0.060,2925.000
alu,2004-10-27,0.263,0.263,0.268,0.263,86391.000
amc,2004-10-27,6.226,6.252,6.312,6.200,5430216.000
amh,2004-10-27,0.500,0.510,0.510,0.490,72077.000
amp,2004-10-27,6.250,6.280,6.310,6.250,10062114.000
ang,2004-10-27,0.372,0.368,0.372,0.360,177113.000
ann,2004-10-27,8.880,8.960,8.990,8.850,540288.000
anp,2004-10-27,0.750,0.720,0.750,0.720,27909.000
ans,2004-10-27,0.015,0.015,0.015,0.015,63633.000
anz,2004-10-27,19.650,19.780,19.840,19.650,4324589.000
apa,2004-10-27,2.716,2.697,2.716,2.697,140451.000
ape,2004-10-27,1.417,1.427,1.427,1.417,46408.000
apg,2004-10-27,0.032,0.032,0.032,0.032,659605.000
aph,2004-10-27,0.744,0.744,0.792,0.725,319285.000
api,2004-10-27,2.716,2.733,2.733,2.707,549177.000
apz,2004-10-27,7.542,7.542,7.542,7.542,9641.000
aqc,2004-10-27,41.399,41.399,41.399,41.399,11.000
aqd,2004-10-27,0.160,0.170,0.170,0.160,50000.000
aqx,2004-10-27,326.609,317.781,335.436,317.781,153.000
ara,2004-10-27,0.385,0.385,0.385,0.385,40000.000
arb,2004-10-27,4.180,4.150,4.180,4.150,51590.000
are,2004-10-27,0.114,0.123,0.123,0.114,52323.000
arg,2004-10-27,4.957,4.977,4.987,4.947,94614.000
aro,2004-10-27,1.950,1.950,1.950,1.950,14243.000
arq,2004-10-27,1.197,1.177,1.197,1.167,89436.000
aru,2004-10-27,0.098,0.098,0.098,0.098,48768.000
asb,2004-10-27,1.760,1.750,1.760,1.700,419586.000
asp,2004-10-27,0.045,0.049,0.049,0.045,893130.000
asx,2004-10-27,17.770,17.741,17.819,17.672,345202.000
ath,2004-10-27,0.580,0.560,0.590,0.560,50723.000
atp,2004-10-27,0.172,0.172,0.172,0.172,18327.000
atr,2004-10-27,3.000,3.000,3.000,3.000,330.000
aui,2004-10-27,4.769,4.769,4.769,4.769,884.000
aur,2004-10-27,4.411,4.507,4.507,4.411,5599.000
auz,2004-10-27,0.194,0.186,0.202,0.186,255440.000
ave,2004-10-27,0.254,0.293,0.298,0.254,4151792.000
avg,2004-10-27,5.161,5.180,5.200,5.141,350650.000
avh,2004-10-27,3.839,3.751,3.839,3.707,89015.000
avj,2004-10-27,1.784,1.804,1.804,1.784,182774.000
awc,2004-10-27,4.304,4.256,4.353,4.256,4903025.000
awn,2004-10-27,15.800,16.400,16.600,15.800,4504.000
ax1,2004-10-27,0.421,0.403,0.430,0.394,167085.000
azs,2004-10-27,3.026,3.121,3.121,3.026,9333.000
azv,2004-10-27,0.328,0.324,0.328,0.324,52525.000
bas,2004-10-27,0.163,0.165,0.171,0.163,4323632.000
bd1,2004-10-27,1.372,1.416,1.416,1.372,5898.000
bdi,2004-10-27,0.285,0.295,0.315,0.285,283201.000
bel,2004-10-27,0.370,0.360,0.370,0.360,66295.000
ben,2004-10-27,9.795,9.894,9.933,9.795,180573.000
bhp,2004-10-27,12.729,12.775,12.775,12.702,8982600.000
bis,2004-10-27,30.500,30.250,30.500,29.500,5858.000
bit,2004-10-27,0.176,0.187,0.187,0.176,15375.000
bki,2004-10-27,0.991,1.011,1.011,0.991,29785.000
bkl,2004-10-27,14.300,14.540,14.600,14.300,2605.000
bkw,2004-10-27,10.700,10.740,10.810,10.700,35114.000
bld,2004-10-27,5.975,5.939,5.994,5.939,6001397.000
blu,2004-10-27,0.140,0.155,0.155,0.140,52975.000
blv,2004-10-27,1.759,1.722,1.759,1.722,15690.000
blz,2004-10-27,17.500,17.500,17.500,17.500,189.000
bmg,2004-10-27,0.560,0.560,0.560,0.560,12151.000
bnl,2004-10-27,9.000,8.850,9.000,8.850,11720.000
bno,2004-10-27,0.258,0.268,0.268,0.258,75160.000
boc,2004-10-27,0.255,0.255,0.255,0.255,56500.000
bol,2004-10-27,1.499,1.556,1.597,1.499,2720299.000
boq,2004-10-27,9.938,9.919,10.004,9.900,488821.000
bot,2004-10-27,91.575,91.575,91.575,91.575,8.000
bpp,2004-10-27,0.148,0.148,0.153,0.142,1588128.000
bpt,2004-10-27,0.393,0.402,0.407,0.393,3223437.000
brg,2004-10-27,2.340,2.370,2.370,2.340,137698.000
brv,2004-10-27,0.259,0.259,0.259,0.259,6332.000
bsa,2004-10-27,0.413,0.413,0.427,0.408,322218.000
bsl,2004-10-27,32.834,32.101,32.997,31.938,1433658.000
btc,2004-10-27,0.380,0.375,0.380,0.375,40000.000
bub,2004-10-27,0.065,0.065,0.065,0.064,380000.000
bug,2004-10-27,1.685,1.741,1.741,1.685,8048.000
buy,2004-10-27,0.104,0.104,0.104,0.100,899172.000
bwp,2004-10-27,1.651,1.679,1.679,1.641,229714.000
bxn,2004-10-27,2.590,2.590,2.660,2.590,17500.000
byi,2004-10-27,0.360,0.360,0.360,0.360,16542.000
caa,2004-10-27,16.930,16.802,17.186,16.738,64570.000
cad,2004-10-27,35.500,36.500,37.000,35.500,1644.000
caf,2004-10-27,4.212,4.011,4.212,4.011,2855.000
cai,2004-10-27,107.648,174.629,191.374,100.471,54571.000
cam,2004-10-27,0.687,0.694,0.694,0.687,18160.000
caz,2004-10-27,0.139,0.135,0.139,0.135,83302.000
cba,2004-10-27,31.320,31.439,31.519,31.220,3607923.000
ccl,2004-10-27,7.180,7.200,7.220,7.140,5278282.000
ccp,2004-10-27,3.180,3.180,3.200,3.180,27810.000
ccv,2004-10-27,0.268,0.268,0.268,0.268,6559.000
ccx,2004-10-27,1.575,1.562,1.575,1.550,1151417.000
cda,2004-10-27,1.880,1.940,1.940,1.880,53512.000
cdd,2004-10-27,0.626,0.631,0.634,0.621,298135.000
cdp,2004-10-27,2.840,2.860,2.860,2.840,1891.000
cfe,2004-10-27,0.150,0.152,0.152,0.150,64057.000
cga,2004-10-27,189.320,197.434,210.957,186.616,162.000
cgf,2004-10-27,3.000,3.000,3.050,2.950,2493024.000
cgm,2004-10-27,0.089,0.089,0.089,0.089,38220.000
cgn,2004-10-27,747.772,776.532,776.532,747.772,6.000
cgo,2004-10-27,0.540,0.570,0.570,0.540,84916.000
cgs,2004-10-27,0.234,0.234,0.234,0.234,4109.000
cii,2004-10-27,0.130,0.140,0.140,0.125,102000.000
cim,2004-10-27,10.544,10.650,10.747,10.505,1142758.000
cin,2004-10-27,13.040,13.050,13.050,13.040,9755.000
cio,2004-10-27,245.336,240.003,245.336,218.669,1177.000
ciw,2004-10-27,0.557,0.557,0.557,0.557,14854.000
cla,2004-10-27,1180.000,1220.000,1220.000,1180.000,259.000
clf,2004-10-27,1.110,1.110,1.110,1.110,4500.000
clh,2004-10-27,1.780,1.740,1.830,1.730,344280.000
clt,2004-10-27,0.673,0.660,0.677,0.660,87380.000
clv,2004-10-27,0.345,0.330,0.345,0.315,395800.000
clx,2004-10-27,0.118,0.118,0.118,0.118,105945.000
cm8,2004-10-27,31.554,31.554,31.554,31.554,178.000
cmp,2004-10-27,0.415,0.420,0.420,0.415,87060.000
cmw,2004-10-27,0.189,0.184,0.189,0.184,137462.000
cni,2004-10-27,2.266,2.256,2.286,2.256,46380.000
cnw,2004-10-27,0.231,0.231,0.231,0.231,35307.000
coe,2004-10-27,0.234,0.230,0.234,0.230,913211.000
cog,2004-10-27,0.712,0.712,0.712,0.705,14411.000
coh,2004-10-27,24.580,24.230,24.760,24.050,161119.000
coi,2004-10-27,0.150,0.150,0.150,0.150,79221.000
coo,2004-10-27,0.270,0.260,0.270,0.260,22500.000
cpu,2004-10-27,5.150,5.200,5.300,5.120,2969698.000
cqe,2004-10-27,1.206,1.206,1.216,1.197,266649.000
cqr,2004-10-27,9.850,9.900,9.900,9.800,880586.000
crl,2004-10-27,0.077,0.077,0.077,0.077,11000.000
cro,2004-10-27,24.720,24.394,24.720,22.768,3299.000
csl,2004-10-27,9.240,9.445,9.448,9.197,1657667.000
csr,2004-10-27,7.286,7.482,7.566,7.286,2124804.000
ct1,2004-10-27,40.253,39.508,40.253,39.508,1879.000
cte,2004-10-27,0.230,0.230,0.230,0.230,40833.000
ctm,2004-10-27,3.529,3.436,3.529,3.436,1927.000
cto,2004-10-27,0.160,0.160,0.160,0.160,82896.000
cue,2004-10-27,0.142,0.157,0.157,0.142,14400098.000
cul,2004-10-27,0.628,0.591,0.628,0.591,28698.000
cuv,2004-10-27,8.610,8.515,8.610,8.515,4819.000
cvn,2004-10-27,0.019,0.018,0.019,0.018,2572688.000
cvs,2004-10-27,0.033,0.031,0.033,0.031,92090.000
cvw,2004-10-27,0.791,0.798,0.798,0.791,672309.000
cwp,2004-10-27,2.100,2.100,2.100,2.100,40000.000
cwz,2004-10-27,0.529,0.529,0.529,0.529,33223.000
cyg,2004-10-27,6.436,6.705,7.241,6.428,12218.000
cym,2004-10-27,155181.839,155181.839,155181.839,155181.839,0.000
dcc,2004-10-27,6.872,6.872,6.872,6.872,27.000
deg,2004-10-27,85.107,86.684,86.684,81.955,6165.000
dev,2004-10-27,0.096,0.096,0.096,0.096,41439.000
dgr,2004-10-27,0.072,0.072,0.072,0.072,23550.000
djw,2004-10-27,3.383,3.383,3.403,3.374,96576.000
dlc,2004-10-27,0.026,0.026,0.026,0.026,938999.000
dnk,2004-10-27,0.086,0.086,0.086,0.086,23154.000
