ASX20,2025-01-06,4655.100,4658.400,4670.700,4645.100
ASX50,2025-01-06,8111.200,8120.100,8145.700,8101.200
ASX100,2025-01-06,6942.000,6949.800,6976.000,6934.900
ASX200,2025-01-06,8250.500,8257.400,8292.300,8242.400
ASX300,2025-01-06,8188.900,8194.500,8229.500,8181.100
ALL ORD,2025-01-06,8511.900,8516.500,8553.900,8505.000
