ASX20,2009-12-10,2822.200,2804.900,2835.100,2797.400
ASX50,2009-12-10,4660.200,4629.600,4678.400,4618.200
ASX100,2009-12-10,3801.400,3776.600,3814.700,3768.000
ASX200,2009-12-10,4637.900,4606.700,4652.400,4596.600
ASX300,2009-12-10,4638.900,4607.400,4653.100,4597.700
ALL ORD,2009-12-10,4652.600,4622.900,4665.500,4614.100
