ASX20,2026-02-26,5210.200,5235.500,5246.600,5210.200
ASX50,2026-02-26,8856.100,8894.500,8924.200,8856.100
ASX100,2026-02-26,7617.400,7655.900,7680.400,7617.400
ASX200,2026-02-26,9128.300,9175.300,9202.900,9128.300
ASX300,2026-02-26,9066.100,9114.000,9139.400,9066.100
ALL ORD,2026-02-26,9359.000,9408.700,9436.100,9359.000
