88e,2002-10-31,0.901,0.901,0.901,0.901,1154.000
a2b,2002-10-31,3.080,3.100,3.100,3.050,37199.000
aac,2002-10-31,0.680,0.680,0.680,0.671,35834.000
aar,2002-10-31,0.180,0.180,0.180,0.180,30000.000
abc,2002-10-31,1.059,1.049,1.059,1.039,162084.000
ac8,2002-10-31,12.069,11.692,12.069,11.692,265.000
ada,2002-10-31,0.561,0.532,0.561,0.532,58624.000
add,2002-10-31,5.687,4.549,5.687,4.549,791.000
adn,2002-10-31,0.073,0.070,0.073,0.070,33390.000
ado,2002-10-31,0.776,0.776,0.776,0.776,1933.000
adx,2002-10-31,0.351,0.351,0.351,0.351,41040.000
ady,2002-10-31,0.119,0.119,0.119,0.119,18271.000
aei,2002-10-31,0.195,0.195,0.195,0.195,13702.000
afa,2002-10-31,0.957,0.957,0.957,0.957,16084.000
afi,2002-10-31,3.127,3.176,3.176,3.117,464214.000
aft,2002-10-31,0.009,0.009,0.009,0.009,791406.000
agd,2002-10-31,0.533,0.618,0.618,0.524,25650.000
agg,2002-10-31,8.752,8.752,8.850,8.752,12094.000
agi,2002-10-31,0.824,0.807,0.824,0.807,181620.000
ags,2002-10-31,0.090,0.090,0.090,0.090,7166.000
agy,2002-10-31,0.042,0.043,0.043,0.042,137934.000
ahl,2002-10-31,348.120,348.120,348.120,348.120,20.000
aia,2002-10-31,1.171,1.171,1.171,1.171,1125601.000
aiz,2002-10-31,2.245,2.221,2.245,2.221,6485.000
ajl,2002-10-31,0.834,0.827,0.834,0.820,72432.000
ajm,2002-10-31,0.101,0.097,0.101,0.097,52494.000
ajx,2002-10-31,10.157,10.250,10.250,10.157,1674.000
ald,2002-10-31,1.830,1.830,1.850,1.830,175681.000
alk,2002-10-31,0.196,0.206,0.206,0.196,24509.000
all,2002-10-31,4.800,4.880,4.950,4.800,922383.000
alq,2002-10-31,0.821,0.819,0.825,0.813,144741.000
alt,2002-10-31,0.021,0.021,0.021,0.021,5850.000
alu,2002-10-31,1.214,1.242,1.242,1.194,66827.000
amc,2002-10-31,7.109,6.972,7.109,6.963,2100647.000
amh,2002-10-31,27.200,27.040,27.200,27.040,6329.000
amp,2002-10-31,9.340,9.348,9.355,9.208,4812067.000
ann,2002-10-31,6.950,7.070,7.080,6.950,2079604.000
anp,2002-10-31,0.600,0.558,0.600,0.558,22499.000
ans,2002-10-31,0.014,0.014,0.014,0.014,106056.000
anz,2002-10-31,17.713,17.990,18.000,17.637,18039841.000
apa,2002-10-31,2.412,2.430,2.440,2.403,88104.000
ape,2002-10-31,0.997,0.993,0.997,0.991,5549.000
apg,2002-10-31,0.052,0.052,0.052,0.052,15000.000
api,2002-10-31,2.374,2.391,2.400,2.374,22014.000
ara,2002-10-31,0.200,0.220,0.220,0.200,841188.000
are,2002-10-31,0.123,0.105,0.123,0.105,7434.000
arg,2002-10-31,4.207,4.207,4.226,4.197,71380.000
arq,2002-10-31,0.454,0.454,0.464,0.454,17410.000
asb,2002-10-31,1.240,1.220,1.250,1.200,64685.000
asx,2002-10-31,11.341,11.322,11.351,11.302,317191.000
