ASX20,2000-11-20,2024.200,2020.700,2024.800,2015.300
ASX50,2000-11-20,3423.500,3420.200,3425.500,3411.100
ASX100,2000-11-20,2692.600,2689.800,2694.100,2684.000
ASX200,2000-11-20,3329.100,3325.100,3331.100,3319.700
ASX300,2000-11-20,3316.400,3312.700,3318.700,3307.400
ALL ORD,2000-11-20,3275.600,3271.600,3277.700,3266.800
