csl, 2015-07-09, 88, 88.45, 88.64, 86.78, 1204631
cba, 2015-07-09, 84.153106, 85.13776, 85.456032, 83.755266, 2788786
bhp, 2015-07-09, 25.25, 25.88, 26.05, 25.05, 11566981
wbc, 2015-07-09, 32.31875464, 32.47679256, 32.63483048, 31.93353721, 6199514
nab, 2015-07-09, 33, 33.13, 33.32, 32.75, 3689955
anz, 2015-07-09, 31.82, 32.21, 32.36, 31.66, 5537483
wow, 2015-07-09, 27.18, 26.83, 27.24, 26.75, 3477062
wes, 2015-07-09, 28.543428, 28.507713, 28.6470015, 28.057704, 3476997
tcl, 2015-07-09, 9.4132083, 9.43271754, 9.54001836, 9.34492596, 3330348
tls, 2015-07-09, 6.12, 6.18, 6.23, 6.1, 24056550
mqg, 2015-07-09, 78.51, 79.69, 80.05, 77.76, 1139699
fmg, 2015-07-09, 1.64, 1.785, 1.79, 1.61, 36064227
rio, 2015-07-09, 49.54, 50.89, 51.1, 49.13, 3413435
gmg, 2015-07-09, 6.22, 6.27, 6.3, 6.18, 6146530
ncm, 2015-07-09, 12.5, 12.9, 12.97, 12.41, 2350890
wpl, 2015-07-09, 33.12815, 33.147928, 33.42482, 32.653478, 2560268
bxb, 2015-07-09, 10.67, 10.72, 10.77, 10.58, 3496028
all, 2015-07-09, 7.88, 8, 8.03, 7.78, 2092883
fph, 2015-07-09, 6.38, 6.37, 6.46, 6.35, 225012
asx, 2015-07-09, 40.41, 40.79, 40.97, 40.17, 482874
rhc, 2015-07-09, 61, 60.9, 61.48, 60.41, 415536
a2m, 2015-07-09, 0.655, 0.66, 0.665, 0.65, 469683
apa, 2015-07-09, 8.298346, 8.26846, 8.348156, 8.198726, 3930418
amc, 2015-07-09, 13.69, 13.66, 13.75, 13.45, 4854619
shl, 2015-07-09, 22.16, 22.4, 22.45, 22.04, 1556562
iag, 2015-07-09, 5.528355, 5.538316, 5.548277, 5.468589, 7837714
syd, 2015-07-09, 5.4, 5.44, 5.49, 5.39, 6121254
coh, 2015-07-09, 79, 79.51, 79.67, 77.72, 251218
xro, 2015-07-09, 15.39, 15.95, 15.99, 15.05, 42688
rea, 2015-07-09, 40.96, 41.14, 41.28, 40.11, 369948
sun, 2015-07-09, 13.80066, 13.883052, 13.913949, 13.769763, 4646582
scg, 2015-07-09, 3.84, 3.87, 3.88, 3.805, 10624319
qbe, 2015-07-09, 13.77, 13.95, 13.97, 13.58, 2462622
agl, 2015-07-09, 15.5, 15.37, 15.58, 15.35, 2023102
sto, 2015-07-09, 6.392406, 6.514332, 6.540459, 6.279189, 6200702
org, 2015-07-09, 9.692784, 9.858996, 9.937728, 9.596556, 3754867
mfg, 2015-07-09, 16.65, 16.8, 16.92, 16.4, 634866
jhx, 2015-07-09, 17.67, 17.67, 17.91, 17.46, 1219689
nst, 2015-07-09, 2.22, 2.21, 2.22, 2.15, 2062437
dxs, 2015-07-09, 7.16, 7.22, 7.23, 7.1, 3053397
evn, 2015-07-09, 1.182828, 1.182828, 1.192644, 1.143564, 4048091
s32, 2015-07-09, 1.7, 1.755, 1.79, 1.69, 48666592
rmd, 2015-07-09, 7.57, 7.51, 7.59, 7.49, 2631199
azj, 2015-07-09, 5.32, 5.3, 5.34, 5.22, 9889773
mgr, 2015-07-09, 1.87, 1.875, 1.885, 1.86, 11674919
aia, 2015-07-09, 4.72, 4.68, 4.74, 4.66, 40952
mpl, 2015-07-09, 2.08, 2.09, 2.1, 2.045, 9551851
spk, 2015-07-09, 2.52, 2.52, 2.535, 2.51, 641525
gpt, 2015-07-09, 4.27, 4.27, 4.29, 4.24, 11007326
llc, 2015-07-09, 14.9, 15.1, 15.16, 14.82, 2214611
cim, 2015-07-09, 21.06, 21.56, 21.65, 20.88, 265030
ast, 2015-07-09, 1.375, 1.375, 1.39, 1.355, 5121892
twe, 2015-07-09, 4.913, 4.981782, 5.025999, 4.849131, 1421930
afi, 2015-07-09, 6.13, 6.14, 6.2, 6.11, 268491
ori, 2015-07-09, 19.63, 19.9, 19.92, 19.2, 4070280
tpm, 2015-07-09, 8.577225, 8.7246, 8.7639, 8.518275, 902299
sgp, 2015-07-09, 4.15, 4.14, 4.17, 4.12, 6461528
tah, 2015-07-09, 4.73, 4.76, 4.83, 4.72, 2171077
cwn, 2015-07-09, 12.48, 12.49, 12.63, 12.25, 1616494
cpu, 2015-07-09, 11.72, 11.74, 11.89, 11.56, 1042121
mcy, 2015-07-09, 2.47, 2.53, 2.53, 2.45, 12418
ccl, 2015-07-09, 9.11, 9.21, 9.3, 8.97, 2090964
ctx, 2015-07-09, 33.93, 32.89, 33.94, 32.41, 2013840
sek, 2015-07-09, 13.97, 14.19, 14.21, 13.69, 1452034
osh, 2015-07-09, 6.547968, 6.635664, 6.728232, 6.440784, 6298384
mez, 2015-07-09, 1.915, 1.95, 1.95, 1.915, 3556910
arg, 2015-07-09, 7.93, 7.93, 7.99, 7.85, 177398
alx, 2015-07-09, 3.1100905, 3.1295895, 3.158838, 3.061343, 1719518
qan, 2015-07-09, 3.31, 3.4, 3.405, 3.26, 10105146
bsl, 2015-07-09, 3.1, 3.13, 3.17, 3.01, 5781018
vcx, 2015-07-09, 2.95, 2.96, 2.97, 2.93, 9941263
dmp, 2015-07-09, 37.69, 37.83, 38.35, 36.82, 182025
sar, 2015-07-09, 0.431552, 0.44136, 0.44136, 0.431552, 863216
svw, 2015-07-09, 6.07, 6.09, 6.13, 5.92, 428050
alu, 2015-07-09, 4.4, 4.09, 4.42, 4, 949041
vas, 2015-07-09, 69.14, 69.6, 69.67, 68.35, 71739
amp, 2015-07-09, 6.15, 6.27, 6.3, 6.1, 10503773
awc, 2015-07-09, 1.42, 1.485, 1.505, 1.417, 25880429
wor, 2015-07-09, 9.13524568, 9.2199184, 9.3139992, 8.77773864, 2339226
nxt, 2015-07-09, 2.1940695, 2.25257802, 2.2915837, 2.16481524, 187306
sol, 2015-07-09, 13.66, 13.62, 13.66, 13.46, 75603
qub, 2015-07-09, 2.3084832, 2.29886452, 2.32772056, 2.2603898, 4925472
jbh, 2015-07-09, 19.738242, 19.649331, 19.797516, 19.26405, 753289
ann, 2015-07-09, 24.4, 24.84, 24.91, 24.09, 669155
cwy, 2015-07-09, 0.722064, 0.731888, 0.7436768, 0.71224, 4827460
ipl, 2015-07-09, 3.62, 3.69, 3.7, 3.58, 10166528
hvn, 2015-07-09, 4.1783133, 4.3130976, 4.3323525, 4.1205486, 2893408
apx, 2015-07-09, 0.695, 0.71, 0.71, 0.68, 23686
bpt, 2015-07-09, 0.92988, 0.94956, 0.95448, 0.9102, 7872032
chc, 2015-07-09, 4.61, 4.59, 4.64, 4.57, 878488
ski, 2015-07-09, 1.883664, 1.873776, 1.90344, 1.863888, 4002037
car, 2015-07-09, 10.31, 10.33, 10.36, 10.1, 1007406
bld, 2015-07-09, 5.376486, 5.49762, 5.516256, 5.376486, 2217903
ebo, 2015-07-09, 8.95, 8.95, 8.95, 8.95, 974
stw, 2015-07-09, 50.66, 51.09, 51.26, 50.21, 231648
yal, 2015-07-09, 2.814175, 2.814175, 2.814175, 2.5977, 6604
ilu, 2015-07-09, 7.05, 7.18, 7.21, 6.84, 2702798
min, 2015-07-09, 5.85, 6.2, 6.25, 5.74, 1368196
tne, 2015-07-09, 3.57, 3.57, 3.62, 3.51, 393027
ben, 2015-07-09, 12.42, 12.53, 12.6, 12.3, 1032474
ivv, 2015-07-09, 278.91, 276.7, 278.91, 276.59, 45021
alq, 2015-07-09, 5.246383, 5.227545, 5.265221, 5.048584, 5683115
cnu, 2015-07-09, 2.59, 2.59, 2.61, 2.58, 69285
ora, 2015-07-09, 2.1, 2.1, 2.13, 2.075, 2759138
pme, 2015-07-09, 2.15, 2.16, 2.16, 2.15, 52735
ozl, 2015-07-09, 3.68, 3.76, 3.785, 3.62, 2200887
gne, 2015-07-09, 1.51, 1.535, 1.55, 1.51, 164455
cgf, 2015-07-09, 6.63, 6.68, 6.7, 6.5, 2428868
igo, 2015-07-09, 4, 4.16, 4.2, 3.96, 3280911
fbu, 2015-07-09, 6.66241, 6.81513, 6.85331, 6.633775, 1200154
sdf, 2015-07-09, 1.615, 1.625, 1.63, 1.6, 1653779
mlt, 2015-07-09, 4.47, 4.6, 4.6, 4.46, 123924
sgr, 2015-07-09, 4.51, 4.55, 4.605, 4.44, 2512243
pmv, 2015-07-09, 12.75, 12.89, 12.97, 12.52, 232089
brg, 2015-07-09, 6.34, 6.34, 6.45, 6.22, 195990
nec, 2015-07-09, 1.44, 1.435, 1.45, 1.425, 3935977
dow, 2015-07-09, 4.330206, 4.43398, 4.443414, 4.231149, 2501270
mts, 2015-07-09, 1.04, 1.055, 1.065, 1.025, 7223086
rrl, 2015-07-09, 1.13, 1.165, 1.17, 1.102, 2800904
scp, 2015-07-09, 2.1, 2.1, 2.11, 2.075, 1755586
bwp, 2015-07-09, 3.15, 3.17, 3.19, 3.12, 1179560
goz, 2015-07-09, 3.123114, 3.14307, 3.153048, 3.083202, 868078
nhf, 2015-07-09, 3.35, 3.44, 3.45, 3.33, 161976
boq, 2015-07-09, 12.9, 12.97, 12.99, 12.72, 929372
nan, 2015-07-09, 1.6, 1.61, 1.625, 1.595, 138572
ptm, 2015-07-09, 7.28, 7.28, 7.35, 7.09, 1000563
